;Name;price;URL;type
70;Alice Escuela de Magia Glenat 04;0.035;https://www.todoconsolas.com/manga/6374-manga_alice_escuela_de_magia_glenat_04_po41265-9788484499626.html;Manga
71;Alice Escuela de Magia Glenat 05;0.035;https://www.todoconsolas.com/manga/12204-manga_alice_escuela_de_magia_glenat_05_po41266-9788484499633.html;Manga
72;Alice Escuela de Magia Glenat 06;0.035;https://www.todoconsolas.com/manga/43659-manga_alice_escuela_de_magia_glenat_06_po41267-9788483570289.html;Manga
73;Alice Escuela de Magia Glenat 13;0.035;https://www.todoconsolas.com/manga/43522-manga_alice_escuela_de_magia_glenat_13_po44925-9788483576199.html;Manga
74;Alice Escuela de Magia Glenat 14;0.035;https://www.todoconsolas.com/manga/43521-manga_alice_escuela_de_magia_glenat_14_po44926-9788483576205.html;Manga
75;Alice Escuela de Magia Glenat 15;0.035;https://www.todoconsolas.com/manga/43520-manga_alice_escuela_de_magia_glenat_15_po44927-9788483578766.html;Manga
76;Alita Gunnm Last Order 01;0.04;https://www.todoconsolas.com/manga/30882-manga_alita_gunnm_last_order_01_po28229.html;Manga
77;Alita Gunnm Last Order 02;0.04;https://www.todoconsolas.com/manga/30883-manga_alita_gunnm_last_order_02_po28230.html;Manga
78;Alita Gunnm Last Order 03;0.04;https://www.todoconsolas.com/manga/44647-manga_alita_gunnm_last_order_03_po28231.html;Manga
79;Alita Gunnm Last Order 04;0.04;https://www.todoconsolas.com/manga/44646-manga_alita_gunnm_last_order_04_po28232.html;Manga
80;Alita Gunnm Last Order 05;0.04;https://www.todoconsolas.com/manga/44645-manga_alita_gunnm_last_order_05_po28233.html;Manga
81;Alita Gunnm Last Order 06;0.04;https://www.todoconsolas.com/manga/4782-manga_alita_gunnm_last_order_06_po28234.html;Manga
82;Alita Gunnm Last Order 07;0.04;https://www.todoconsolas.com/manga/4783-manga_alita_gunnm_last_order_07_po28235.html;Manga
83;Alita Gunnm Last Order 08;0.04;https://www.todoconsolas.com/manga/4784-manga_alita_gunnm_last_order_08_po28236.html;Manga
84;Amame Ivrea 02;0.045;https://www.todoconsolas.com/manga/4794-manga_amame_ivrea_02_po28283-9788492725182.html;Manga
85;Amame Ivrea 03;0.045;https://www.todoconsolas.com/manga/28415-manga_amame_ivrea_03_po35220-9788492725199.html;Manga
86;Amame Ivrea 04;0.045;https://www.todoconsolas.com/manga/28416-manga_amame_ivrea_04_po35221-9788492905928.html;Manga
87;Amame Ivrea 05;0.045;https://www.todoconsolas.com/manga/28417-manga_amame_ivrea_05_po35222-9788492905959.html;Manga
88;Angel Sanctuary Mangaline 01;0.01;https://www.todoconsolas.com/manga/6131-manga_angel_sanctuary_mangaline_01_po38831-9784932128889.html;Manga
89;Angel Sanctuary Mangaline 02;0.01;https://www.todoconsolas.com/manga/6132-manga_angel_sanctuary_mangaline_02_po38832-1978495941049.html;Manga
90;Angel Sanctuary Mangaline 03;0.025;https://www.todoconsolas.com/manga/6133-manga_angel_sanctuary_mangaline_03_po38833-1978495941148.html;Manga
91;Angel Sanctuary Mangaline 04;0.025;https://www.todoconsolas.com/manga/6134-manga_angel_sanctuary_mangaline_04_po38834-9784959412367.html;Manga
